NumPanneauCand,NomPsn,PrenomPsn,CivilitePsn,CodNuaCand,LibNuaCand,NbVoix,RapportExprimes,RapportInscrits,Elu,CodCirc,CodDept,CodeReg,LibCirElec,NbSap,CodReg,CodDpt,CodCirc2
4,MARTIN,Didier,M.,ENS,Ensemble ! (Majorité présidentielle),13830,"27,48","19,62",QUALIF T2,2101,21,27,1ère circonscription,1,27,21,21001
5,HUMBLOT-CORNILLE,Cyline,Mme,RN,Rassemblement National,12969,"25,77","18,40",QUALIF T2,2101,21,27,1ère circonscription,1,27,21,21001
6,DUGOURD,François-Xavier,M.,LR,Les Républicains,6126,"12,17","8,69",NON,2101,21,27,1ère circonscription,1,27,21,21001
1,GUYENOT,Tatiana,Mme,RN,Rassemblement National,17181,"34,64","23,86",QUALIF T2,2102,21,27,2ème circonscription,1,27,21,21002
2,HERVIEU,Catherine,Mme,UG,Union de la gauche,13723,"27,67","19,06",QUALIF T2,2102,21,27,2ème circonscription,1,27,21,21002
3,BOURGUIGNAT,Laurent,M.,LR,Les Républicains,3982,"8,03","5,53",NON,2102,21,27,2ème circonscription,1,27,21,21002
4,GONZALEZ,Julien,M.,ECO,Ecologistes,1222,"2,46","1,70",NON,2102,21,27,2ème circonscription,1,27,21,21002
5,BORDAT,Benoît,M.,ENS,Ensemble ! (Majorité présidentielle),12225,"24,65","16,98",QUALIF T2,2102,21,27,2ème circonscription,1,27,21,21002
6,BERTRAND,Elisabeth,Mme,DSV,Droite souverainiste,231,"0,47","0,32",NON,2102,21,27,2ème circonscription,1,27,21,21002
7,ROCHER,Claire,Mme,EXG,Extrême gauche,522,"1,05","0,72",NON,2102,21,27,2ème circonscription,1,27,21,21002
8,GAILLARD,Franck,M.,REC,Reconquête !,512,"1,03","0,71",NON,2102,21,27,2ème circonscription,1,27,21,21002
1,KHATTABI,Fadila,Mme,ENS,Ensemble ! (Majorité présidentielle),11695,"23,81","16,15",QUALIF T2,2103,21,27,3ème circonscription,1,27,21,21003
2,MEZUI,Georges,M.,DVG,Divers gauche,1176,"2,39","1,62",NON,2103,21,27,3ème circonscription,1,27,21,21003
3,BOURGADEL,Charle,M.,LR,Les Républicains,3611,"7,35","4,99",NON,2103,21,27,3ème circonscription,1,27,21,21003
4,PRIBETICH,Pierre,M.,UG,Union de la gauche,14533,"29,59","20,07",QUALIF T2,2103,21,27,3ème circonscription,1,27,21,21003
5,COUDERT,Thierry,M.,UXD,Union de l'extrême droite,17406,"35,44","24,03",QUALIF T2,2103,21,27,3ème circonscription,1,27,21,21003
6,DELORME,Fabienne,Mme,EXG,Extrême gauche,694,"1,41","0,96",NON,2103,21,27,3ème circonscription,1,27,21,21003
1,BRIGAND,Hubert,M.,LR,Les Républicains,16531,"35,19","24,51",QUALIF T2,2104,21,27,4ème circonscription,1,27,21,21004
2,DUMONT,Sophie,Mme,RN,Rassemblement National,19838,"42,24","29,41",QUALIF T2,2104,21,27,4ème circonscription,1,27,21,21004
3,DENIZOT,Michel,M.,EXG,Extrême gauche,985,"2,10","1,46",NON,2104,21,27,4ème circonscription,1,27,21,21004
4,JACQ,Valérie,Mme,UG,Union de la gauche,9616,"20,47","14,26",QUALIF T2,2104,21,27,4ème circonscription,1,27,21,21004
1,PARIS,Didier,M.,ENS,Ensemble ! (Majorité présidentielle),18130,"30,98","21,19",QUALIF T2,2105,21,27,5ème circonscription,1,27,21,21005
2,FLACHE,Jérôme,M.,UG,Union de la gauche,11297,"19,30","13,20",QUALIF T2,2105,21,27,5ème circonscription,1,27,21,21005
3,PETET,Françoise,Mme,EXG,Extrême gauche,819,"1,40","0,96",NON,2105,21,27,5ème circonscription,1,27,21,21005
4,BAUDOT,Nicolas,M.,DVC,Divers centre,233,"0,40","0,27",NON,2105,21,27,5ème circonscription,1,27,21,21005
5,CHERONT,Arnaud,M.,DVD,Divers droite,1532,"2,62","1,79",NON,2105,21,27,5ème circonscription,1,27,21,21005
6,LIORET,René,M.,RN,Rassemblement National,26518,"45,31","30,99",QUALIF T2,2105,21,27,5ème circonscription,1,27,21,21005
1,FRIESS,Nicole,Mme,EXG,Extrême gauche,780,"1,50","1,03",NON,2501,25,27,1ère circonscription,1,27,25,25001
2,RUCH,Alain,M.,EXG,Extrême gauche,133,"0,26","0,18",NON,2501,25,27,1ère circonscription,1,27,25,25001
3,LUTZ,Thomas,M.,RN,Rassemblement National,16264,"31,20","21,46",QUALIF T2,2501,25,27,1ère circonscription,1,27,25,25001
4,PERNIN,Marielle,Mme,ECO,Ecologistes,923,"1,77","1,22",NON,2501,25,27,1ère circonscription,1,27,25,25001
5,MORÉ,Elisa,Mme,REG,Régionaliste,2,"0,00","0,00",NON,2501,25,27,1ère circonscription,1,27,25,25001
6,VEZIES,Séverine,Mme,UG,Union de la gauche,16555,"31,76","21,84",QUALIF T2,2501,25,27,1ère circonscription,1,27,25,25001
7,CROIZIER,Laurent,M.,ENS,Ensemble ! (Majorité présidentielle),17475,"33,52","23,06",QUALIF T2,2501,25,27,1ère circonscription,1,27,25,25001
1,VOYNET,Dominique,Mme,UG,Union de la gauche,19160,"34,16","24,29",QUALIF T2,2502,25,27,2ème circonscription,1,27,25,25002
2,VUITTON,Brigitte,Mme,EXG,Extrême gauche,788,"1,41","1,00",NON,2502,25,27,2ème circonscription,1,27,25,25002
3,FUSIS,Eric,M.,RN,Rassemblement National,16895,"30,12","21,42",QUALIF T2,2502,25,27,2ème circonscription,1,27,25,25002
4,VUILLEMIN,Benoît,M.,ENS,Ensemble ! (Majorité présidentielle),15026,"26,79","19,05",QUALIF T2,2502,25,27,2ème circonscription,1,27,25,25002
5,ROY,Daniel,M.,LR,Les Républicains,4215,"7,52","5,34",NON,2502,25,27,2ème circonscription,1,27,25,25002
1,BLOCH,Matthieu,M.,UXD,Union de l'extrême droite,18795,"44,35","29,03",QUALIF T2,2503,25,27,3ème circonscription,1,27,25,25003
2,DAYET,Virginie,Mme,UG,Union de la gauche,9138,"21,56","14,11",QUALIF T2,2503,25,27,3ème circonscription,1,27,25,25003
3,KEMPS,Brandon,M.,DSV,Droite souverainiste,889,"2,10","1,37",NON,2503,25,27,3ème circonscription,1,27,25,25003
4,PACQUOT,Nicolas,M.,ENS,Ensemble ! (Majorité présidentielle),12806,"30,22","19,78",QUALIF T2,2503,25,27,3ème circonscription,1,27,25,25003
5,PLAIN,Franck,M.,EXG,Extrême gauche,753,"1,78","1,16",NON,2503,25,27,3ème circonscription,1,27,25,25003
1,TREPPO,Michel,M.,EXG,Extrême gauche,634,"1,52","0,97",NON,2504,25,27,4ème circonscription,1,27,25,25004
2,GRANGIER,Géraldine,Mme,RN,Rassemblement National,19891,"47,63","30,38",QUALIF T2,2504,25,27,4ème circonscription,1,27,25,25004
3,DUVERNOIS,Magali,Mme,UG,Union de la gauche,11804,"28,26","18,03",QUALIF T2,2504,25,27,4ème circonscription,1,27,25,25004
4,VOLA,Yves,M.,ECO,Ecologistes,902,"2,16","1,38",NON,2504,25,27,4ème circonscription,1,27,25,25004
5,GAUTIER,Philippe,M.,ENS,Ensemble ! (Majorité présidentielle),8531,"20,43","13,03",QUALIF T2,2504,25,27,4ème circonscription,1,27,25,25004
1,LAURENT,Nolann,M.,DIV,Divers,497,"0,86","0,58",NON,2505,25,27,5ème circonscription,1,27,25,25005
2,MORRISON,Sonya,Mme,EXG,Extrême gauche,588,"1,02","0,69",NON,2505,25,27,5ème circonscription,1,27,25,25005
3,GENEVARD,Annie,Mme,LR,Les Républicains,20356,"35,20","23,87",QUALIF T2,2505,25,27,5ème circonscription,1,27,25,25005
4,CASSEZ,Matthieu,M.,UG,Union de la gauche,9709,"16,79","11,39",NON,2505,25,27,5ème circonscription,1,27,25,25005
5,BOILLOT,Lucas,M.,ENS,Ensemble ! (Majorité présidentielle),7176,"12,41","8,42",NON,2505,25,27,5ème circonscription,1,27,25,25005
6,JEANDENAND,Florianne,Mme,RN,Rassemblement National,19505,"33,73","22,88",QUALIF T2,2505,25,27,5ème circonscription,1,27,25,25005
1,GRABY,Valérie,Mme,RN,Rassemblement National,17517,"39,03","26,98",QUALIF T2,3901,39,27,1ère circonscription,1,27,39,39001
2,BRONDEL,Anthony,M.,UG,Union de la gauche,10350,"23,06","15,94",QUALIF T2,3901,39,27,1ère circonscription,1,27,39,39001
3,MOREL,Johanne,Mme,EXG,Extrême gauche,786,"1,75","1,21",NON,3901,39,27,1ère circonscription,1,27,39,39001
4,BRULEBOIS,Danielle,Mme,ENS,Ensemble ! (Majorité présidentielle),16231,"36,16","25,00",QUALIF T2,3901,39,27,1ère circonscription,1,27,39,39001
1,BIGOT,André,M.,REC,Reconquête !,390,"1,04","0,70",NON,3902,39,27,2ème circonscription,1,27,39,39002
2,TERNANT,Evelyne,Mme,UG,Union de la gauche,9303,"24,75","16,70",QUALIF T2,3902,39,27,2ème circonscription,1,27,39,39002
3,MARCHET,Christian,M.,EXG,Extrême gauche,386,"1,03","0,69",NON,3902,39,27,2ème circonscription,1,27,39,39002
4,LANCON,Patrick,M.,DSV,Droite souverainiste,694,"1,85","1,25",NON,3902,39,27,2ème circonscription,1,27,39,39002
5,MOSCA,Thierry,M.,RN,Rassemblement National,12315,"32,76","22,10",QUALIF T2,3902,39,27,2ème circonscription,1,27,39,39002
6,DALLOZ,Marie-Christine,Mme,LR,Les Républicains,14507,"38,59","26,03",QUALIF T2,3902,39,27,2ème circonscription,1,27,39,39002
1,PRAT,Hervé,M.,UG,Union de la gauche,11833,"24,29","16,85",QUALIF T2,3903,39,27,3ème circonscription,1,27,39,39003
2,REVOY,Dominique,Mme,EXG,Extrême gauche,796,"1,63","1,13",NON,3903,39,27,3ème circonscription,1,27,39,39003
3,GRUET,Justine,Mme,LR,Les Républicains,16727,"34,34","23,83",QUALIF T2,3903,39,27,3ème circonscription,1,27,39,39003
4,VUILLEMIN-PLANCON,Aurore,Mme,RN,Rassemblement National,19354,"39,73","27,57",QUALIF T2,3903,39,27,3ème circonscription,1,27,39,39003
1,DUBOST,Baptiste,M.,LR,Les Républicains,2482,"5,37","3,36",NON,5801,58,27,1ère circonscription,1,27,58,58001
2,GOULET,Perrine,Mme,ENS,Ensemble ! (Majorité présidentielle),13593,"29,40","18,41",QUALIF T2,5801,58,27,1ère circonscription,1,27,58,58001
3,VARELA,Chantal,Mme,DSV,Droite souverainiste,628,"1,36","0,85",NON,5801,58,27,1ère circonscription,1,27,58,58001
4,LARÈPE,Brice,M.,UG,Union de la gauche,9856,"21,32","13,35",QUALIF T2,5801,58,27,1ère circonscription,1,27,58,58001
5,LEMOINE,Geneviève,Mme,EXG,Extrême gauche,809,"1,75","1,10",NON,5801,58,27,1ère circonscription,1,27,58,58001
6,GALLOIS,Charles-Henri,M.,RN,Rassemblement National,18870,"40,81","25,55",QUALIF T2,5801,58,27,1ère circonscription,1,27,58,58001
1,GUYOT,Justine,Mme,DVG,Divers gauche,9,"0,02","0,01",NON,5802,58,27,2ème circonscription,1,27,58,58002
2,PAUL,Christian,M.,UG,Union de la gauche,13788,"26,32","17,51",QUALIF T2,5802,58,27,2ème circonscription,1,27,58,58002
3,VINCENT,Marc Alexandre,M.,LR,Les Républicains,2757,"5,26","3,50",NON,5802,58,27,2ème circonscription,1,27,58,58002
4,MUNOZ,Aurore,Mme,DSV,Droite souverainiste,801,"1,53","1,02",NON,5802,58,27,2ème circonscription,1,27,58,58002
5,DUPUIS,Dominique,M.,EXG,Extrême gauche,839,"1,60","1,07",NON,5802,58,27,2ème circonscription,1,27,58,58002
6,GUIBERT,Julien,M.,RN,Rassemblement National,23480,"44,82","29,81",QUALIF T2,5802,58,27,2ème circonscription,1,27,58,58002
7,GERMAIN,Sandra,Mme,ENS,Ensemble ! (Majorité présidentielle),10708,"20,44","13,59",QUALIF T2,5802,58,27,2ème circonscription,1,27,58,58002
1,GHILES,Philippe,M.,REC,Reconquête !,701,"1,16","0,79",NON,7001,70,27,1ère circonscription,1,27,70,70001
2,POYARD,Sébastien,M.,UG,Union de la gauche,10362,"17,17","11,73",NON,7001,70,27,1ère circonscription,1,27,70,70001
3,CHRETIEN,Alain,M.,ENS,Ensemble ! (Majorité présidentielle),18093,"29,99","20,48",QUALIF T2,7001,70,27,1ère circonscription,1,27,70,70001
4,VILLEDIEU,Antoine,M.,RN,Rassemblement National,29458,"48,82","33,34",QUALIF T2,7001,70,27,1ère circonscription,1,27,70,70001
5,ZELFA,Mohamed-Salah,M.,DIV,Divers,906,"1,50","1,03",NON,7001,70,27,1ère circonscription,1,27,70,70001
6,FISCHER,Cédric,M.,EXG,Extrême gauche,816,"1,35","0,92",NON,7001,70,27,1ère circonscription,1,27,70,70001
1,BARASSI-ZAMOCHNIKOFF,Fabrice,M.,ENS,Ensemble ! (Majorité présidentielle),8354,"13,81","9,35",NON,7002,70,27,2ème circonscription,1,27,70,70002
2,HOULLEY,Eric,M.,UG,Union de la gauche,13632,"22,53","15,25",NON,7002,70,27,2ème circonscription,1,27,70,70002
3,APRO,Isabelle,Mme,EXG,Extrême gauche,1018,"1,68","1,14",NON,7002,70,27,2ème circonscription,1,27,70,70002
4,DEVILLERS,Christophe,M.,REC,Reconquête !,579,"0,96","0,65",NON,7002,70,27,2ème circonscription,1,27,70,70002
5,SALMON,Emeric,M.,RN,Rassemblement National,30315,"50,11","33,92",OUI,7002,70,27,2ème circonscription,1,27,70,70002
6,LABORIE,Loic,M.,LR,Les Républicains,6600,"10,91","7,38",NON,7002,70,27,2ème circonscription,1,27,70,70002
1,BELVILLE,Jean-Philippe,M.,LR,Les Républicains,2368,"4,66","3,15",NON,7101,71,27,1ère circonscription,1,27,71,71001
2,DIRX,Benjamin,M.,ENS,Ensemble ! (Majorité présidentielle),15546,"30,60","20,66",QUALIF T2,7101,71,27,1ère circonscription,1,27,71,71001
3,ROY,Jean-Armand,M.,DSV,Droite souverainiste,836,"1,65","1,11",NON,7101,71,27,1ère circonscription,1,27,71,71001
4,DREVET,Rachel,Mme,RN,Rassemblement National,17602,"34,65","23,39",QUALIF T2,7101,71,27,1ère circonscription,1,27,71,71001
5,DELPEUCH,Jean-Luc,M.,UG,Union de la gauche,14017,"27,59","18,62",QUALIF T2,7101,71,27,1ère circonscription,1,27,71,71001
6,SPRINGAUX,Christophe,M.,EXG,Extrême gauche,429,"0,84","0,57",NON,7101,71,27,1ère circonscription,1,27,71,71001
1,ZEKPA,Raymond,M.,ENS,Ensemble ! (Majorité présidentielle),5094,"9,77","6,65",NON,7102,71,27,2ème circonscription,1,27,71,71002
2,DAMIEN,Olivier,M.,RN,Rassemblement National,19738,"37,85","25,76",QUALIF T2,7102,71,27,2ème circonscription,1,27,71,71002
3,GAUTHERON,Sébastien,M.,UG,Union de la gauche,9124,"17,50","11,91",NON,7102,71,27,2ème circonscription,1,27,71,71002
4,BERTHELOT,Patrick,M.,EXG,Extrême gauche,677,"1,30","0,88",NON,7102,71,27,2ème circonscription,1,27,71,71002
5,CORNELOUP,Josiane,Mme,LR,Les Républicains,17511,"33,58","22,85",QUALIF T2,7102,71,27,2ème circonscription,1,27,71,71002
1,REBEYROTTE,Rémy,M.,ENS,Ensemble ! (Majorité présidentielle),13606,"25,10","16,82",QUALIF T2,7103,71,27,3ème circonscription,1,27,71,71003
2,ROBERT,France,Mme,DSV,Droite souverainiste,783,"1,44","0,97",NON,7103,71,27,3ème circonscription,1,27,71,71003
3,GRANADO,José Antonio,M.,DIV,Divers,193,"0,36","0,24",NON,7103,71,27,3ème circonscription,1,27,71,71003
4,LUCOTTE,Julie,Mme,EXG,Extrême gauche,730,"1,35","0,90",NON,7103,71,27,3ème circonscription,1,27,71,71003
5,BENINGER,Richard,M.,UG,Union de la gauche,10375,"19,14","12,82",QUALIF T2,7103,71,27,3ème circonscription,1,27,71,71003
6,LANDRE,Charles,M.,DVD,Divers droite,5384,"9,93","6,66",NON,7103,71,27,3ème circonscription,1,27,71,71003
7,DUTREMBLE,Aurélien,M.,RN,Rassemblement National,23130,"42,67","28,59",QUALIF T2,7103,71,27,3ème circonscription,1,27,71,71003
1,BELLEST,Véronique,Mme,DSV,Droite souverainiste,728,"1,33","0,88",NON,7104,71,27,4ème circonscription,1,27,71,71004
2,COURATIER,Claude,M.,EXG,Extrême gauche,1115,"2,04","1,35",NON,7104,71,27,4ème circonscription,1,27,71,71004
3,UNTERMAIER,Cécile,Mme,UG,Union de la gauche,16403,"29,96","19,85",QUALIF T2,7104,71,27,4ème circonscription,1,27,71,71004
4,MICHOUX,Eric,M.,UXD,Union de l'extrême droite,24276,"44,34","29,38",QUALIF T2,7104,71,27,4ème circonscription,1,27,71,71004
5,VADOT,Anthony,M.,LR,Les Républicains,12222,"22,33","14,79",QUALIF T2,7104,71,27,4ème circonscription,1,27,71,71004
1,DUFRAIGNE,Pascal,M.,EXG,Extrême gauche,885,"1,57","1,03",NON,7105,71,27,5ème circonscription,1,27,71,71005
2,SANVERT,Arnaud,M.,RN,Rassemblement National,19807,"35,12","23,05",QUALIF T2,7105,71,27,5ème circonscription,1,27,71,71005
3,PLATRET,Gilles,M.,DVD,Divers droite,10746,"19,06","12,50",QUALIF T2,7105,71,27,5ème circonscription,1,27,71,71005
4,KOURICHE,Fatima,Mme,UG,Union de la gauche,13130,"23,28","15,28",QUALIF T2,7105,71,27,5ème circonscription,1,27,71,71005
5,MARGUERITTE,Louis,M.,ENS,Ensemble ! (Majorité présidentielle),11699,"20,75","13,61",QUALIF T2,7105,71,27,5ème circonscription,1,27,71,71005
6,CADIOT,Alain,M.,DVD,Divers droite,125,"0,22","0,15",NON,7105,71,27,5ème circonscription,1,27,71,71005
1,MANIGAUT,Sylvie,Mme,EXG,Extrême gauche,654,"1,29","0,87",NON,8901,89,27,1ère circonscription,1,27,89,89001
2,ALBRECHT,Victor,M.,ENS,Ensemble ! (Majorité présidentielle),8871,"17,49","11,83",NON,8901,89,27,1ère circonscription,1,27,89,89001
3,BÄHR,Céline,Mme,LR,Les Républicains,7303,"14,40","9,74",NON,8901,89,27,1ère circonscription,1,27,89,89001
4,LETIERCE,Jean-Christophe,M.,REC,Reconquête !,542,"1,07","0,72",NON,8901,89,27,1ère circonscription,1,27,89,89001
5,LOURY,Florence,Mme,UG,Union de la gauche,12851,"25,34","17,14",QUALIF T2,8901,89,27,1ère circonscription,1,27,89,89001
6,GRENON,Daniel,M.,RN,Rassemblement National,20486,"40,40","27,32",QUALIF T2,8901,89,27,1ère circonscription,1,27,89,89001
1,ROY,Sophie-Laurence,Mme,UXD,Union de l'extrême droite,20997,"44,51","29,06",QUALIF T2,8902,89,27,2ème circonscription,1,27,89,89002
2,DEMUSSY,Sylvie,Mme,REC,Reconquête !,620,"1,31","0,86",NON,8902,89,27,2ème circonscription,1,27,89,89002
3,VERHEGGE,Thomas,M.,DSV,Droite souverainiste,895,"1,90","1,24",NON,8902,89,27,2ème circonscription,1,27,89,89002
4,NAKOV,Iris,Mme,ECO,Ecologistes,1019,"2,16","1,41",NON,8902,89,27,2ème circonscription,1,27,89,89002
5,VILLIERS,André,M.,ENS,Ensemble ! (Majorité présidentielle),13837,"29,33","19,15",QUALIF T2,8902,89,27,2ème circonscription,1,27,89,89002
6,CARRASCO,Anita,Mme,EXG,Extrême gauche,608,"1,29","0,84",NON,8902,89,27,2ème circonscription,1,27,89,89002
7,VEYSSIERE,Philippe,M.,UG,Union de la gauche,9197,"19,50","12,73",QUALIF T2,8902,89,27,2ème circonscription,1,27,89,89002
1,CROUZET,Michèle,Mme,ENS,Ensemble ! (Majorité présidentielle),9973,"17,51","11,12",NON,8903,89,27,3ème circonscription,1,27,89,89003
2,PALLANT,Simonne,Mme,EXG,Extrême gauche,541,"0,95","0,60",NON,8903,89,27,3ème circonscription,1,27,89,89003
3,ODOUL,Julien,M.,RN,Rassemblement National,28735,"50,44","32,03",OUI,8903,89,27,3ème circonscription,1,27,89,89003
4,SORET,Nicolas,M.,UG,Union de la gauche,14530,"25,51","16,20",NON,8903,89,27,3ème circonscription,1,27,89,89003
5,KERMIN,Jean-Charles,M.,EXG,Extrême gauche,350,"0,61","0,39",NON,8903,89,27,3ème circonscription,1,27,89,89003
6,VILBOIS,Annik,Mme,REC,Reconquête !,568,"1,00","0,63",NON,8903,89,27,3ème circonscription,1,27,89,89003
7,WEIGEL,Grégoire,M.,DVD,Divers droite,2271,"3,99","2,53",NON,8903,89,27,3ème circonscription,1,27,89,89003
1,PETITOT,Christiane,Mme,EXG,Extrême gauche,426,"1,33","0,90",NON,9001,90,27,1ère circonscription,1,27,90,90001
2,MANCK,Carine,Mme,RN,Rassemblement National,12718,"39,73","26,74",QUALIF T2,9001,90,27,1ère circonscription,1,27,90,90001
3,BOUCARD,Ian,M.,LR,Les Républicains,7679,"23,99","16,15",QUALIF T2,9001,90,27,1ère circonscription,1,27,90,90001
4,GROSDIDIER,Maggy,Mme,ENS,Ensemble ! (Majorité présidentielle),3608,"11,27","7,59",NON,9001,90,27,1ère circonscription,1,27,90,90001
5,BELORGEY,Marie-Eve,Mme,UG,Union de la gauche,7233,"22,59","15,21",QUALIF T2,9001,90,27,1ère circonscription,1,27,90,90001
6,KEMPS HOUVER,Marion,Mme,DSV,Droite souverainiste,350,"1,09","0,74",NON,9001,90,27,1ère circonscription,1,27,90,90001
7,MERLINI,Séverine,Mme,REG,Régionaliste,0,"0,00","0,00",NON,9001,90,27,1ère circonscription,1,27,90,90001
1,KECK,Célia,Mme,REG,Régionaliste,0,"0,00","0,00",NON,9002,90,27,2ème circonscription,1,27,90,90002
2,CHAUCHE,Florian,M.,UG,Union de la gauche,8799,"28,02","18,92",QUALIF T2,9002,90,27,2ème circonscription,1,27,90,90002
3,MARTINEZ,Josée,Mme,ENS,Ensemble ! (Majorité présidentielle),4794,"15,27","10,31",NON,9002,90,27,2ème circonscription,1,27,90,90002
4,VALLVERDU,Didier,M.,LR,Les Républicains,5422,"17,27","11,66",NON,9002,90,27,2ème circonscription,1,27,90,90002
5,PHEULPIN,Simon,M.,EXG,Extrême gauche,497,"1,58","1,07",NON,9002,90,27,2ème circonscription,1,27,90,90002
6,BIGOT,Guillaume,M.,RN,Rassemblement National,11888,"37,86","25,56",QUALIF T2,9002,90,27,2ème circonscription,1,27,90,90002
1,FOURREAU,Emma,Mme,UG,Union de la gauche,18250,"34,82","24,90",QUALIF T2,1401,14,28,1ère circonscription,1,28,14,14001
2,CASEVITZ,Pierre,M.,EXG,Extrême gauche,510,"0,97","0,70",NON,1401,14,28,1ère circonscription,1,28,14,14001
3,DAOUDI,Ludivine,Mme,RN,Rassemblement National,10458,"19,95","14,27",QUALIF T2,1401,14,28,1ère circonscription,1,28,14,14001
4,BRUNEAU,Joël,M.,DVD,Divers droite,22596,"43,11","30,83",QUALIF T2,1401,14,28,1ère circonscription,1,28,14,14001
5,LELOUP,Matéo,M.,REC,Reconquête !,604,"1,15","0,82",NON,1401,14,28,1ère circonscription,1,28,14,14001
1,BERKOVICZ,Gregory,M.,ENS,Ensemble ! (Majorité présidentielle),6503,"14,00","9,42",NON,1402,14,28,2ème circonscription,1,28,14,14002
2,GARCIA,Christophe,M.,EXG,Extrême gauche,547,"1,18","0,79",NON,1402,14,28,2ème circonscription,1,28,14,14002
3,DELAPORTE,Arthur,M.,UG,Union de la gauche,19662,"42,34","28,49",QUALIF T2,1402,14,28,2ème circonscription,1,28,14,14002
4,LIBAN,Josseline,Mme,RN,Rassemblement National,11999,"25,84","17,39",QUALIF T2,1402,14,28,2ème circonscription,1,28,14,14002
5,BAZINCOURT,Cédric,M.,DSV,Droite souverainiste,566,"1,22","0,82",NON,1402,14,28,2ème circonscription,1,28,14,14002
6,BROU,Camille,Mme,DVD,Divers droite,7159,"15,42","10,37",NON,1402,14,28,2ème circonscription,1,28,14,14002
1,VALETTE,Thierry Paul,M.,DIV,Divers,12,"0,02","0,02",NON,1403,14,28,3ème circonscription,1,28,14,14003
2,TRUFFAUT,Olivier,M.,UG,Union de la gauche,9959,"18,97","12,45",NON,1403,14,28,3ème circonscription,1,28,14,14003
4,PATRIER-LEITUS,Jérémie,M.,ENS,Ensemble ! (Majorité présidentielle),19144,"36,46","23,94",QUALIF T2,1403,14,28,3ème circonscription,1,28,14,14003
5,LANGEVIN,Michel,M.,EXG,Extrême gauche,732,"1,39","0,92",NON,1403,14,28,3ème circonscription,1,28,14,14003
6,MAFIODO,Steven,M.,DSV,Droite souverainiste,1080,"2,06","1,35",NON,1403,14,28,3ème circonscription,1,28,14,14003
7,FAUVAGE,Edouard,M.,RN,Rassemblement National,21575,"41,09","26,98",QUALIF T2,1403,14,28,3ème circonscription,1,28,14,14003
1,DEUTSCH,Pascale,Mme,REC,Reconquête !,878,"1,22","0,84",NON,1404,14,28,4ème circonscription,1,28,14,14004
2,GAUGAIN,Sophie,Mme,DVD,Divers droite,7847,"10,90","7,48",NON,1404,14,28,4ème circonscription,1,28,14,14004
3,BUISSON,François,M.,DSV,Droite souverainiste,747,"1,04","0,71",NON,1404,14,28,4ème circonscription,1,28,14,14004
4,POIROT-BOURDAIN,Patrick,M.,EXG,Extrême gauche,442,"0,61","0,42",NON,1404,14,28,4ème circonscription,1,28,14,14004
5,HENRY,Chantal,Mme,RN,Rassemblement National,24230,"33,65","23,10",QUALIF T2,1404,14,28,4ème circonscription,1,28,14,14004
6,MOURARET,Pierre,M.,UG,Union de la gauche,14247,"19,78","13,58",QUALIF T2,1404,14,28,4ème circonscription,1,28,14,14004
7,BLANCHET,Christophe,M.,ENS,Ensemble ! (Majorité présidentielle),23622,"32,80","22,52",QUALIF T2,1404,14,28,4ème circonscription,1,28,14,14004
1,GÉREUX,Jean-Alexis,M.,DSV,Droite souverainiste,775,"1,18","0,83",NON,1405,14,28,5ème circonscription,1,28,14,14005
