NumPanneauCand,NomPsn,PrenomPsn,CivilitePsn,CodNua,LibNua,NbVoix,RapportExprime,RapportInscrit,Elu,CodCirc,RapportExprimes,RapportInscrits
1,DUBOIS,Françoise,Mme,SOC,Socialiste,21284,"  51,76","  29,33",oui,07201,51.76,29.33
2,LABRETTE-MENAGER,Fabienne,Mme,UMP,Union pour un Mouvement Populaire,19836,"  48,24","  27,33",non,07201,48.24,27.33
1,METIVIER,Philippe,M.,UMP,Union pour un Mouvement Populaire,15121,"  35,47","  18,14",non,07202,35.47,18.14
2,KARAMANLI,Marietta,Mme,SOC,Socialiste,27506,"  64,53","  33,00",oui,07202,64.53,33.0
1,CHAUVEAU,Guy-Michel,M.,DVG,Divers gauche,25641,"  52,44","  30,22",oui,07203,52.44,30.22
2,PAVY-MORANCAIS,Béatrice,Mme,UMP,Union pour un Mouvement Populaire,23256,"  47,56","  27,41",non,07203,47.56,27.41
1,LE FOLL,Stéphane,M.,SOC,Socialiste,26019,"  59,45","  32,97",oui,07204,59.45,32.97
2,JOULAUD,Marc,M.,UMP,Union pour un Mouvement Populaire,17749,"  40,55","  22,49",non,07204,40.55,22.49
1,ROUILLON,Christophe,M.,SOC,Socialiste,25420,"  49,84","  29,06",non,07205,49.84,29.06
2,LE MENER,Dominique,M.,UMP,Union pour un Mouvement Populaire,25581,"  50,16","  29,25",oui,07205,50.16,29.25
3,DORD,Dominique,M.,UMP,Union pour un Mouvement Populaire,26052,"  59,61","  31,67",oui,07301,59.61,31.67
7,CARACO,Alain,M.,VEC,Europe-Ecologie-Les Verts,17653,"  40,39","  21,46",non,07301,40.39,21.46
4,RIEU,François,M.,SOC,Socialiste,15230,"  41,81","  20,28",non,07302,41.81,20.28
8,GAYMARD,Hervé,M.,UMP,Union pour un Mouvement Populaire,21198,"  58,19","  28,24",oui,07302,58.19,28.24
2,CHARVOZ,Pierre-Marie,M.,DVD,Divers droite,19317,"  47,94","  27,43",non,07303,47.94,27.43
10,SANTAIS,Béatrice,Mme,SOC,Socialiste,20980,"  52,06","  29,80",oui,07303,52.06,29.8
7,LACLAIS,Bernadette,Mme,SOC,Socialiste,21521,"  56,82","  30,01",oui,07304,56.82,30.01
12,BRUNET,Christiane,Mme,DVD,Divers droite,16354,"  43,18","  22,80",non,07304,43.18,22.8
1,ACCOYER,Bernard,M.,UMP,Union pour un Mouvement Populaire,27473,"  56,06","  29,49",oui,07401,56.06,29.49
2,JEANTET,Christian,M.,SOC,Socialiste,21535,"  43,94","  23,12",non,07401,43.94,23.12
1,TARDY,Lionel,M.,UMP,Union pour un Mouvement Populaire,26360,"  56,50","  29,20",oui,07402,56.5,29.2
2,DUPERTHUY,Denis,M.,SOC,Socialiste,20297,"  43,50","  22,48",non,07402,43.5,22.48
1,SAILLET,Gilbert,M.,VEC,Europe-Ecologie-Les Verts,15324,"  41,05","  20,36",non,07403,41.05,20.36
2,SADDIER,Martial,M.,UMP,Union pour un Mouvement Populaire,22006,"  58,95","  29,24",oui,07403,58.95,29.24
1,DUBY-MULLER,Virginie,Mme,UMP,Union pour un Mouvement Populaire,20816,"  55,50","  26,03",oui,07404,55.5,26.03
2,MATHELIER,Guillaume,M.,SOC,Socialiste,16691,"  44,50","  20,87",non,07404,44.5,20.87
1,ESCOUBÈS,Pascale,Mme,SOC,Socialiste,21173,"  48,03","  23,54",non,07405,48.03,23.54
2,FRANCINA,Marc,M.,UMP,Union pour un Mouvement Populaire,22914,"  51,97","  25,48",oui,07405,51.97,25.48
1,DION,Sophie,Mme,UMP,Union pour un Mouvement Populaire,21395,"  57,76","  28,19",oui,07406,57.76,28.19
2,MARCOS,Marie-France,Mme,RDG,Radical de Gauche,15649,"  42,24","  20,62",non,07406,42.24,20.62
1,LELLOUCHE,Pierre,M.,UMP,Union pour un Mouvement Populaire,23210,"  53,17","  30,27",oui,07501,53.17,30.27
2,MOREL,Claire,Mme,SOC,Socialiste,20440,"  46,83","  26,66",non,07501,46.83,26.66
1,KAHN,Axel,M.,SOC,Socialiste,18489,"  43,54","  25,97",non,07502,43.54,25.97
2,FILLON,François,M.,UMP,Union pour un Mouvement Populaire,23976,"  56,46","  33,68",oui,07502,56.46,33.68
1,PAPAREMBORDE,Valérie,Mme,UMP,Union pour un Mouvement Populaire,14331,"  40,16","  22,05",non,07503,40.16,22.05
2,LEPETIT,Annick,Mme,SOC,Socialiste,21353,"  59,84","  32,85",oui,07503,59.84,32.85
1,DEBRE,Bernard,M.,UMP,Union pour un Mouvement Populaire,20526," 100,00","  30,45",oui,07504,100.0,30.45
1,DAGOMA,Seybah,Mme,SOC,Socialiste,27385,"  70,10","  38,61",oui,07505,70.1,38.61
2,LANCAR,Benjamin,M.,UMP,Union pour un Mouvement Populaire,11681,"  29,90","  16,47",non,07505,29.9,16.47
1,DUFLOT,Cécile,Mme,VEC,Europe-Ecologie-Les Verts,28009,"  72,18","  38,23",oui,07506,72.18,38.23
2,BOHBOT,Jack-Yves,M.,UMP,Union pour un Mouvement Populaire,10797,"  27,82","  14,73",non,07506,27.82,14.73
1,TISSOT,Claude-Annick,Mme,UMP,Union pour un Mouvement Populaire,13305,"  32,43","  18,36",non,07507,32.43,18.36
2,BLOCHE,Patrick,M.,SOC,Socialiste,27724,"  67,57","  38,26",oui,07507,67.57,38.26
1,BEIGBEDER,Charles,M.,UMP,Union pour un Mouvement Populaire,17749,"  38,40","  22,16",non,07508,38.4,22.16
2,MAZETIER,Sandrine,Mme,SOC,Socialiste,28473,"  61,60","  35,56",oui,07508,61.6,35.56
1,LE GUEN,Jean-Marie,M.,SOC,Socialiste,24902,"  68,88","  37,42",oui,07509,68.88,37.42
2,SOUHAITE,Anne-Sophie,Mme,UMP,Union pour un Mouvement Populaire,11253,"  31,12","  16,91",non,07509,31.12,16.91
1,TIEU,Chenva,M.,UMP,Union pour un Mouvement Populaire,12747,"  35,27","  19,11",non,07510,35.27,19.11
2,BAUPIN,Denis,M.,VEC,Europe-Ecologie-Les Verts,23393,"  64,73","  35,08",oui,07510,64.73,35.08
1,LECOQ,Jean-Pierre,M.,UMP,Union pour un Mouvement Populaire,18421,"  43,53","  26,50",non,07511,43.53,26.5
2,CHERKI,Pascal,M.,SOC,Socialiste,23901,"  56,47","  34,38",oui,07511,56.47,34.38
1,GOUJON,Philippe,M.,UMP,Union pour un Mouvement Populaire,25420,"  60,36","  35,65",oui,07512,60.36,35.65
2,EDOU,Capucine,Mme,SOC,Socialiste,16697,"  39,64","  23,42",non,07512,39.64,23.42
1,LAMOUR,Jean-François,M.,UMP,Union pour un Mouvement Populaire,23964,"  54,60","  33,01",oui,07513,54.6,33.01
2,ALAYRAC,Gilles,M.,RDG,Radical de Gauche,19927,"  45,40","  27,45",non,07513,45.4,27.45
1,PAU-LANGEVIN,George,Mme,SOC,Socialiste,28421,"  73,50","  38,44",oui,07515,73.5,38.44
2,FANFANT,Nathalie,Mme,UMP,Union pour un Mouvement Populaire,10247,"  26,50","  13,86",non,07515,26.5,13.86
1,GIANNESINI,Jean-Jacques,M.,UMP,Union pour un Mouvement Populaire,9725,"  29,96","  14,68",non,07516,29.96,14.68
2,CAMBADELIS,Jean-Christophe,M.,SOC,Socialiste,22735,"  70,04","  34,33",oui,07516,70.04,34.33
1,VAILLANT,Daniel,M.,SOC,Socialiste,19153,"  72,84","  34,78",oui,07517,72.84,34.78
2,DECORTE,Roxane,Mme,UMP,Union pour un Mouvement Populaire,7140,"  27,16","  12,96",non,07517,27.16,12.96
1,BOURNAZEL,Pierre-Yves,M.,UMP,Union pour un Mouvement Populaire,10888,"  30,80","  16,76",non,07518,30.8,16.76
2,CARESCHE,Christophe,M.,SOC,Socialiste,24468,"  69,20","  37,68",oui,07518,69.2,37.68
3,GRENOT,Cyrille,M.,NCE,Nouveau Centre,14352,"  42,04","  22,16",non,07601,42.04,22.16
7,FOURNEYRON,Valérie,Mme,SOC,Socialiste,19784,"  57,96","  30,54",oui,07601,57.96,30.54
7,MOINET,Véronique,Mme,VEC,Europe-Ecologie-Les Verts,25275,"  47,77","  27,62",non,07602,47.77,27.62
8,GUEGOT,Françoise,Mme,UMP,Union pour un Mouvement Populaire,27635,"  52,23","  30,19",oui,07602,52.23,30.19
8,PANE,Luce,Mme,SOC,Socialiste,19813," 100,00","  28,60",oui,07603,100.0,28.6
6,BOUILLON,Christophe,M.,SOC,Socialiste,33118,"  66,10","  35,12",oui,07605,66.1,35.12
7,KARMERE-LOISEL,Valérie,Mme,UMP,Union pour un Mouvement Populaire,16984,"  33,90","  18,01",non,07605,33.9,18.01
4,LEJEUNE,Michel,M.,UMP,Union pour un Mouvement Populaire,28581,"  45,44","  25,91",non,07606,45.44,25.91
6,HUREL,Sandrine,Mme,SOC,Socialiste,34322,"  54,56","  31,11",oui,07606,54.56,31.11
1,LOGIOU,Laurent,M.,SOC,Socialiste,23677,"  49,19","  26,61",non,07607,49.19,26.61
8,PHILIPPE,Edouard,M.,UMP,Union pour un Mouvement Populaire,24452,"  50,81","  27,48",oui,07607,50.81,27.48
1,TROALLIC,Catherine,Mme,SOC,Socialiste,17959," 100,00","  25,45",oui,07608,100.0,25.45
6,GRELIER,Estelle,Mme,SOC,Socialiste,29069,"  54,40","  31,45",oui,07609,54.4,31.45
7,FIDELIN,Daniel,M.,UMP,Union pour un Mouvement Populaire,24369,"  45,60","  26,37",non,07609,45.6,26.37
3,CHAUVEL,Dominique,Mme,SOC,Socialiste,33358,"  50,93","  31,50",oui,07610,50.93,31.5
4,TRASSY-PAILLOGUES,Alfred,M.,UMP,Union pour un Mouvement Populaire,32137,"  49,07","  30,35",non,07610,49.07,30.35
1,MIGNON,Jean-Claude,M.,UMP,Union pour un Mouvement Populaire,19035,"  52,11","  28,12",oui,07701,52.11,28.12
2,WALKER,Lionel,M.,SOC,Socialiste,17492,"  47,89","  25,84",non,07701,47.89,25.84
1,SARKISSIAN,Roseline,Mme,SOC,Socialiste,20150,"  46,30","  25,65",non,07702,46.3,25.65
2,LACROUTE,Valérie,Mme,UMP,Union pour un Mouvement Populaire,23368,"  53,70","  29,75",oui,07702,53.7,29.75
1,INGHELBRECHT,Patricia,Mme,SOC,Socialiste,19202,"  46,89","  26,49",non,07703,46.89,26.49
2,JEGO,Yves,M.,PRV,Parti radical,21752,"  53,11","  30,01",oui,07703,53.11,30.01
1,JACOB,Christian,M.,UMP,Union pour un Mouvement Populaire,27215,"  59,26","  31,97",oui,07704,59.26,31.97
2,FIRMIN,Célia,Mme,SOC,Socialiste,18707,"  40,74","  21,97",non,07704,40.74,21.97
1,ESCUYER,Elisabeth,Mme,SOC,Socialiste,18218,"  44,02","  23,07",non,07705,44.02,23.07
2,RIESTER,Franck,M.,UMP,Union pour un Mouvement Populaire,23168,"  55,98","  29,35",oui,07705,55.98,29.35
1,PINET,Caroline,Mme,VEC,Europe-Ecologie-Les Verts,16437,"  40,47","  22,19",non,07706,40.47,22.19
2,COPE,Jean-François,M.,UMP,Union pour un Mouvement Populaire,24178,"  59,53","  32,64",oui,07706,59.53,32.64
1,ALBARELLO,Yves,M.,UMP,Union pour un Mouvement Populaire,21583,"  50,08","  26,34",oui,07707,50.08,26.34
2,CERQUEIRA,Sophie,Mme,SOC,Socialiste,21513,"  49,92","  26,26",non,07707,49.92,26.26
1,BRUNEL,Chantal,Mme,UMP,Union pour un Mouvement Populaire,20141,"  47,23","  24,35",non,07708,47.23,24.35
2,RIHAN CYPEL,Eduardo,M.,SOC,Socialiste,22508,"  52,77","  27,22",oui,07708,52.77,27.22
1,PODEVYN,Sébastien,M.,SOC,Socialiste,20679,"  48,78","  25,14",non,07709,48.78,25.14
2,GEOFFROY,Guy,M.,UMP,Union pour un Mouvement Populaire,21715,"  51,22","  26,40",oui,07709,51.22,26.4
1,BREHIER,Emeric,M.,SOC,Socialiste,23116,"  60,70","  29,51",oui,07710,60.7,29.51
2,THOMAS,Claudine,Mme,UMP,Union pour un Mouvement Populaire,14966,"  39,30","  19,10",non,07710,39.3,19.1
1,BISSONNIER,Cathy,Mme,UMP,Union pour un Mouvement Populaire,10903,"  36,78","  17,42",non,07711,36.78,17.42
2,FAURE,Olivier,M.,SOC,Socialiste,18740,"  63,22","  29,94",oui,07711,63.22,29.94
1,THIS SAINT-JEAN,Isabelle,Mme,SOC,Socialiste,20230,"  43,25","  24,76",non,07801,43.25,24.76
2,DE MAZIERES,François,M.,UMP,Union pour un Mouvement Populaire,26544,"  56,75","  32,49",oui,07801,56.75,32.49
1,PÉCRESSE,Valérie,Mme,UMP,Union pour un Mouvement Populaire,28687,"  58,67","  34,48",oui,07802,58.67,34.48
2,LOLLIOZ,Jacques,M.,SOC,Socialiste,20212,"  41,33","  24,30",non,07802,41.33,24.3
1,GUAINO,Henri,M.,UMP,Union pour un Mouvement Populaire,27345,"  61,85","  33,54",oui,07803,61.85,33.54
2,GELGON-BILBAULT,Fabienne,Mme,SOC,Socialiste,16870,"  38,15","  20,69",non,07803,38.15,20.69
1,DUBOS,Sandrine,Mme,SOC,Socialiste,17669,"  41,93","  22,98",non,07804,41.93,22.98
2,LEQUILLER,Pierre,M.,UMP,Union pour un Mouvement Populaire,24472,"  58,07","  31,83",oui,07804,58.07,31.83
1,VITRAC-POUZOULET,Michèle,Mme,SOC,Socialiste,16732,"  43,08","  23,20",non,07805,43.08,23.2
2,MYARD,Jacques,M.,UMP,Union pour un Mouvement Populaire,22103,"  56,92","  30,65",oui,07805,56.92,30.65
1,MORANGE,Pierre,M.,UMP,Union pour un Mouvement Populaire,22486,"  59,60","  30,30",oui,07806,59.6,30.3
2,AÏT,Eddie,M.,RDG,Radical de Gauche,15245,"  40,40","  20,54",non,07806,40.4,20.54
1,RICHARD,Arnaud,M.,PRV,Parti radical,21581,"  50,51","  27,54",oui,07807,50.51,27.54
2,RODES,Estelle,Mme,SOC,Socialiste,21146,"  49,49","  26,98",non,07807,49.49,26.98
1,DUMOULIN,Cécile,Mme,UMP,Union pour un Mouvement Populaire,17138,"  47,01","  24,10",non,07808,47.01,24.1
2,DESCAMPS-CROSNIER,Françoise,Mme,SOC,Socialiste,19317,"  52,99","  27,17",oui,07808,52.99,27.17
1,SATOURI,Mounir,M.,VEC,Europe-Ecologie-Les Verts,20192,"  43,17","  22,60",non,07809,43.17,22.6
2,TETART,Jean-Marie,M.,UMP,Union pour un Mouvement Populaire,26582,"  56,83","  29,76",oui,07809,56.83,29.76
5,POURSINOFF,Anny,Mme,VEC,Europe-Ecologie-Les Verts,24224,"  46,35","  27,91",non,07810,46.35,27.91
9,POISSON,Jean-Frédéric,M.,UMP,Union pour un Mouvement Populaire,28043,"  53,65","  32,31",oui,07810,53.65,32.31
1,HAMON,Benoît,M.,SOC,Socialiste,19925,"  55,38","  30,32",oui,07811,55.38,30.32
2,FOURGOUS,Jean-Michel,M.,UMP,Union pour un Mouvement Populaire,16053,"  44,62","  24,43",non,07811,44.62,24.43
1,DOUILLET,David,M.,UMP,Union pour un Mouvement Populaire,20719,"  54,59","  31,20",oui,07812,54.59,31.2
2,BERNARD,Frédérik,M.,SOC,Socialiste,17237,"  45,41","  25,96",non,07812,45.41,25.96
5,GAILLARD,Geneviève,Mme,SOC,Socialiste,26707,"  56,20","  30,19",oui,07901,56.2,30.19
8,BALOGE,Jérôme,M.,PRV,Parti radical,20814,"  43,80","  23,53",non,07901,43.8,23.53
1,MOUILLER,Philippe,M.,UMP,Union pour un Mouvement Populaire,20565,"  42,22","  24,16",non,07903,42.22,24.16
5,GRELLIER,Jean,M.,SOC,Socialiste,28148,"  57,78","  33,07",oui,07903,57.78,33.07
7,BOISTARD,Pascale,Mme,SOC,Socialiste,26210,"  59,14","  30,78",oui,08001,59.14,30.78
10,DECAYEUX,Stéphane,M.,UMP,Union pour un Mouvement Populaire,18109,"  40,86","  21,27",non,08001,40.86,21.27
1,POMPILI,Barbara,Mme,VEC,Europe-Ecologie-Les Verts,21044,"  50,83","  28,04",oui,08002,50.83,28.04
3,JARDÉ,Olivier,M.,NCE,Nouveau Centre,20356,"  49,17","  27,12",non,08002,49.17,27.12
4,BIGNON,Jérôme,M.,UMP,Union pour un Mouvement Populaire,25376,"  48,20","  29,97",non,08003,48.2,29.97
8,BUISINE,Jean-Claude,M.,SOC,Socialiste,27274,"  51,80","  32,21",oui,08003,51.8,32.21
2,GEST,Alain,M.,UMP,Union pour un Mouvement Populaire,25351,"  50,55","  30,61",oui,08004,50.55,30.61
5,QUIGNON,Catherine,Mme,SOC,Socialiste,24795,"  49,45","  29,94",non,08004,49.45,29.94
3,KUMM,Valérie,Mme,SOC,Socialiste,20798,"  41,88","  25,36",non,08005,41.88,25.36
6,DEMILLY,Stéphane,M.,NCE,Nouveau Centre,28864,"  58,12","  35,20",oui,08005,58.12,35.2
6,POUJADE,Gérard,M.,SOC,Socialiste,24372,"  49,21","  29,34",non,08101,49.21,29.34
8,FOLLIOT,Philippe,M.,ALLI,Alliance centriste,25156,"  50,79","  30,28",oui,08101,50.79,30.28
1,BOUTONNET,Marie-Christine,Mme,FN,Front National,19461,"  33,31","  19,00",non,08102,33.31,19.0
2,VALAX,Jacques,M.,SOC,Socialiste,38969,"  66,69","  38,04",oui,08102,66.69,38.04
6,GOURJADE,Linda,Mme,SOC,Socialiste,30867,"  50,25","  31,35",oui,08103,50.25,31.35
7,CARAYON,Bernard,M.,UMP,Union pour un Mouvement Populaire,30564,"  49,75","  31,04",non,08103,49.75,31.04
1,RABAULT,Valérie,Mme,SOC,Socialiste,29270,"  54,09","  33,99",oui,08201,54.09,33.99
2,BAREGES,Brigitte,Mme,UMP,Union pour un Mouvement Populaire,24841,"  45,91","  28,84",non,08201,45.91,28.84
1,DULAC,Marie-Claude,Mme,FN,Front National,20417,"  40,14","  22,86",non,08202,40.14,22.86
2,PINEL,Sylvia,Mme,RDG,Radical de Gauche,30445,"  59,86","  34,09",oui,08202,59.86,34.09
3,ALFONSI,Robert,M.,SOC,Socialiste,13915,"  37,48","  18,90",non,08301,37.48,18.9
5,LEVY,Geneviève,Mme,UMP,Union pour un Mouvement Populaire,23213,"  62,52","  31,54",oui,08301,62.52,31.54
1,PEIRANO,Mireille,Mme,SOC,Socialiste,18329,"  37,89","  20,99",non,08302,37.89,20.99
2,WAQUET,Jean-Yves,M.,FN,Front National,10633,"  21,98","  12,18",non,08302,21.98,12.18
6,VITEL,Philippe,M.,UMP,Union pour un Mouvement Populaire,19409,"  40,13","  22,23",oui,08302,40.13,22.23
7,CANAPA,Joël,M.,RDG,Radical de Gauche,19588,"  34,91","  20,04",non,08303,34.91,20.04
9,GOLLNISCH,Bruno,M.,FN,Front National,12159,"  21,67","  12,44",non,08303,21.67,12.44
10,GIRAN,Jean-Pierre,M.,UMP,Union pour un Mouvement Populaire,24356,"  43,41","  24,92",oui,08303,43.41,24.92
5,COUVE,Jean-Michel,M.,UMP,Union pour un Mouvement Populaire,24981,"  56,17","  25,16",oui,08304,56.17,25.16
7,BOUGUEREAU,Jean-Louis,M.,FN,Front National,19490,"  43,83","  19,63",non,08304,43.83,19.63
6,GINESTA,Jordi Dit Georges,M.,UMP,Union pour un Mouvement Populaire,24955,"  59,64","  27,41",oui,08305,59.64,27.41
9,RACHLINE,David,M.,FN,Front National,16888,"  40,36","  18,55",non,08305,40.36,18.55
1,PONS,Josette,Mme,UMP,Union pour un Mouvement Populaire,29027,"  60,67","  26,78",oui,08306,60.67,26.78
11,DE PIERREFEU,Armelle,Mme,FN,Front National,18820,"  39,33","  17,36",non,08306,39.33,17.36
5,BOCCALETTI,Frédéric,M.,FN,Front National,13234,"  23,25","  13,07",non,08307,23.25,13.07
7,POLSKI,Ladislas,M.,DVG,Divers gauche,19976,"  35,10","  19,73",non,08307,35.1,19.73
13,VIALATTE,Jean Sébastien,M.,UMP,Union pour un Mouvement Populaire,23705,"  41,65","  23,41",oui,08307,41.65,23.41
1,BLANC,Geneviève,Mme,FN,Front National,13363,"  22,45","  13,38",non,08308,22.45,13.38
10,AUDIBERT-TROIN,Olivier,M.,UMP,Union pour un Mouvement Populaire,24125,"  40,53","  24,16",oui,08308,40.53,24.16
12,CLAP,Bernard,M.,SOC,Socialiste,22030,"  37,01","  22,06",non,08308,37.01,22.06
1,WAGNER,Valérie,Mme,UMP,Union pour un Mouvement Populaire,10787,"  26,73","  14,88",non,08401,26.73,14.88
2,DE LA TOCNAYE,Thibaut,M.,FN,Front National,11309,"  28,02","  15,60",non,08401,28.02,15.6
3,FOURNIER-ARMAND,Michèle,Mme,SOC,Socialiste,18264,"  45,25","  25,19",oui,08401,45.25,25.19
1,CAVASINO,Emile,M.,FN,Front National,17045,"  44,46","  21,19",non,08402,44.46,21.19
2,BOUCHET,Jean-Claude,M.,UMP,Union pour un Mouvement Populaire,21293,"  55,54","  26,47",oui,08402,55.54,26.47
1,MARECHAL-LE PEN,Marion,Mme,FN,Front National,18920,"  42,09","  26,68",oui,08403,42.09,26.68
2,FERRAND,Jean-Michel,M.,UMP,Union pour un Mouvement Populaire,16100,"  35,82","  22,70",non,08403,35.82,22.7
3,ARKILOVITCH,Catherine,Mme,SOC,Socialiste,9926,"  22,08","  13,99",non,08403,22.08,13.99
1,BOMPARD,Jacques,M.,EXD,Extrême droite,29738,"  58,77","  34,50",oui,08404,58.77,34.5
2,MEFFRE,Pierre,M.,SOC,Socialiste,20861,"  41,23","  24,20",non,08404,41.23,24.2
4,AUBERT,Julien,M.,UMP,Union pour un Mouvement Populaire,22628,"  50,33","  28,81",oui,08405,50.33,28.81
7,LOVISOLO,Jean-François,M.,SOC,Socialiste,22330,"  49,67","  28,43",non,08405,49.67,28.43
9,LEBOEUF,Alain,M.,DVD,Divers droite,30005,"  53,19","  29,36",oui,08501,53.19,29.36
10,CHANTECAILLE,Martine,Mme,SOC,Socialiste,26402,"  46,81","  25,84",non,08501,46.81,25.84
1,BULTEAU,Sylviane,Mme,SOC,Socialiste,29265,"  51,79","  29,90",oui,08502,51.79,29.9
6,CAILLAUD,Dominique,M.,UMP,Union pour un Mouvement Populaire,27241,"  48,21","  27,83",non,08502,48.21,27.83
10,GUEDON,Louis,M.,UMP,Union pour un Mouvement Populaire,22260,"  45,78","  19,54",non,08503,45.78,19.54
12,MOREAU,Yannick,M.,DVD,Divers droite,26359,"  54,22","  23,14",oui,08503,54.22,23.14
2,SARLOT,Joël,M.,UMP,Union pour un Mouvement Populaire,23348,"  48,56","  28,95",non,08505,48.56,28.95
4,FOURAGE,Hugues,M.,SOC,Socialiste,24733,"  51,44","  30,67",oui,08505,51.44,30.67
6,CLAEYS,Alain,M.,SOC,Socialiste,26456,"  65,64","  34,25",oui,08601,65.64,34.25
7,DAIGRE,Jacqueline,Mme,UMP,Union pour un Mouvement Populaire,13846,"  34,36","  17,92",non,08601,34.36,17.92
3,COUTELLE,Catherine,Mme,SOC,Socialiste,26485,"  63,24","  35,04",oui,08602,63.24,35.04
7,CHARTIER,Olivier,M.,UMP,Union pour un Mouvement Populaire,15392,"  36,76","  20,36",non,08602,36.76,20.36
4,DELANNOY,Enguerrand,M.,UMP,Union pour un Mouvement Populaire,16644,"  38,73","  22,24",non,08603,38.73,22.24
11,CLEMENT,Jean-Michel,M.,SOC,Socialiste,26333,"  61,27","  35,20",oui,08603,61.27,35.2
3,MASSONNEAU,Véronique,Mme,VEC,Europe-Ecologie-Les Verts,21330,"  50,67","  28,08",oui,08604,50.67,28.08
6,ABELIN,Jean-Pierre,M.,NCE,Nouveau Centre,20769,"  49,33","  27,34",non,08604,49.33,27.34
1,PRÉVOT-SOLA,Florence,Mme,UMP,Union pour un Mouvement Populaire,13427,"  30,96","  15,86",non,08701,30.96,15.86
2,RODET,Alain,M.,SOC,Socialiste,29943,"  69,04","  35,37",oui,08701,69.04,35.37
2,BOISSERIE,Daniel,M.,SOC,Socialiste,37965,"  68,71","  39,27",oui,08702,68.71,39.27
8,PEYRONNET,Frédérick,M.,UMP,Union pour un Mouvement Populaire,17291,"  31,29","  17,88",non,08702,31.29,17.88
6,BEAUBATIE,Catherine,Mme,SOC,Socialiste,27540,"  58,12","  32,97",oui,08703,58.12,32.97
9,GABOUTY,Jean-Marc,M.,PRV,Parti radical,19842,"  41,88","  23,75",non,08703,41.88,23.75
5,HEINRICH,Michel,M.,UMP,Union pour un Mouvement Populaire,23246,"  56,74","  30,34",oui,08801,56.74,30.34
6,HUGUENOT,François-Xavier,M.,DVG,Divers gauche,17720,"  43,26","  23,13",non,08801,43.26,23.13
7,LANG,Jack,M.,SOC,Socialiste,21480,"  49,11","  28,92",non,08802,49.11,28.92
9,CHERPION,Gérard,M.,UMP,Union pour un Mouvement Populaire,22257,"  50,89","  29,97",oui,08802,50.89,29.97
4,VANNSON,François,M.,UMP,Union pour un Mouvement Populaire,20742,"  52,69","  31,05",oui,08803,52.69,31.05
8,CALAIS,Elise,Mme,SOC,Socialiste,18622,"  47,31","  27,88",non,08803,47.31,27.88
6,GAULTIER,Jean-Jacques,M.,UMP,Union pour un Mouvement Populaire,20393,"  49,63","  30,03",non,08804,49.63,30.03
10,FRANQUEVILLE,Christian,M.,SOC,Socialiste,20699,"  50,37","  30,48",oui,08804,50.37,30.48
3,FEREZ,Guy,M.,SOC,Socialiste,22554,"  48,36","  28,79",non,08901,48.36,28.79
8,LARRIVÉ,Guillaume,M.,UMP,Union pour un Mouvement Populaire,24082,"  51,64","  30,74",oui,08901,51.64,30.74
4,CAULLET,Jean-Yves,M.,SOC,Socialiste,22274,"  50,25","  28,66",oui,08902,50.25,28.66
10,ROLLAND,Jean-Marie,M.,UMP,Union pour un Mouvement Populaire,22050,"  49,75","  28,37",non,08902,49.75,28.37
7,FORT,Marie-Louise,Mme,UMP,Union pour un Mouvement Populaire,27304,"  55,28","  30,62",oui,08903,55.28,30.62
8,SORET,Nicolas,M.,SOC,Socialiste,22092,"  44,72","  24,77",non,08903,44.72,24.77
1,FORCINAL,Anne-Marie,Mme,SOC,Socialiste,11949,"  43,78","  25,32",non,09001,43.78,25.32
2,MESLOT,Damien,M.,UMP,Union pour un Mouvement Populaire,15344,"  56,22","  32,51",oui,09001,56.22,32.51
1,BUTZBACH,Etienne,M.,DVG,Divers gauche,12886,"  48,39","  26,97",non,09002,48.39,26.97
2,ZUMKELLER,Michel,M.,PRV,Parti radical,13741,"  51,61","  28,76",oui,09002,51.61,28.76
1,DE OLIVEIRA,Cristela,Mme,UMP,Union pour un Mouvement Populaire,10786,"  34,42","  15,33",non,09101,34.42,15.33
2,VALLS,Manuel,M.,SOC,Socialiste,20554,"  65,58","  29,21",oui,09101,65.58,29.21
1,PERIE,Béatrice,Mme,SOC,Socialiste,19665,"  41,02","  22,51",non,09102,41.02,22.51
2,MARLIN,Franck,M.,UMP,Union pour un Mouvement Populaire,28279,"  58,98","  32,37",oui,09102,58.98,32.37
1,COLOT,Geneviève,Mme,UMP,Union pour un Mouvement Populaire,24141,"  47,02","  26,20",non,09103,47.02,26.2
2,POUZOL,Michel,M.,SOC,Socialiste,27202,"  52,98","  29,52",oui,09103,52.98,29.52
1,KOSCIUSKO-MORIZET,Nathalie,Mme,UMP,Union pour un Mouvement Populaire,29337,"  51,48","  31,80",oui,09104,51.48,31.8
2,THOMAS,Olivier,M.,SOC,Socialiste,27650,"  48,52","  29,97",non,09104,48.52,29.97
1,OLIVIER,Maud,Mme,SOC,Socialiste,22472,"  54,81","  33,69",oui,09105,54.81,33.69
2,HOCQUARD,Hervé,M.,UMP,Union pour un Mouvement Populaire,18528,"  45,19","  27,78",non,09105,45.19,27.78
1,LAMY,François,M.,SOC,Socialiste,23941,"  57,77","  31,40",oui,09106,57.77,31.4
2,DE LASTEYRIE,Grégoire,M.,UMP,Union pour un Mouvement Populaire,17500,"  42,23","  22,95",non,09106,42.23,22.95
