NumPanneauCand,NomPsn,PrenomPsn,CivilitePsn,CodNua,LibNua,NbVoix,RapportExprime,RapportInscrit,Elu,CodCirc,RapportExprimes,RapportInscrits
7,PINEAU,Florence,Mme,LR,Les Républicains,19825,"  39,84","  16,25",non,08503,39.84,16.25
11,BUCHOU,Stéphane,M.,REM,La République en marche,29940,"  60,16","  24,54",oui,08503,60.16,24.54
1,LEGUILLE-BALLOY,Martine,Mme,REM,La République en marche,24129,"  62,50","  24,65",oui,08504,62.5,24.65
6,MONTASSIER,Wilfrid,M.,UDI,Union des Démocrates et Indépendants,14475,"  37,50","  14,79",non,08504,37.5,14.79
1,FOURAGE,Hugues,M.,SOC,Parti socialiste,15732,"  46,64","  19,31",non,08505,46.64,19.31
7,HENRIET,Pierre,M.,REM,La République en marche,17999,"  53,36","  22,10",oui,08505,53.36,22.1
1,SAVATIER,Jacques,M.,REM,La République en marche,19135,"  59,62","  24,05",oui,08601,59.62,24.05
6,CUVILLIER,Céline,Mme,FI,La France insoumise,12961,"  40,38","  16,29",non,08601,40.38,16.29
3,CHARTIER,Olivier,M.,LR,Les Républicains,9261,"  32,29","  11,95",non,08602,32.29,11.95
13,HOULIÉ,Sacha,M.,REM,La République en marche,19423,"  67,71","  25,05",oui,08602,67.71,25.05
4,JUMEAU,Delphine,Mme,FN,Front National,9744,"  32,17","  13,16",non,08603,32.17,13.16
11,CLÉMENT,Jean-Michel,M.,REM,La République en marche,20544,"  67,83","  27,75",oui,08603,67.83,27.75
6,TURQUOIS,Nicolas,M.,MDM,Modem,14508,"  51,34","  19,18",oui,08604,51.34,19.18
9,BOURAT,Anne-Florence,Mme,UDI,Union des Démocrates et Indépendants,13752,"  48,66","  18,18",non,08604,48.66,18.18
3,BEAUDOUIN-HUBIERE,Sophie,Mme,REM,La République en marche,19965,"  55,60","  23,56",oui,08701,55.6,23.56
6,SOURY,Danielle,Mme,FI,La France insoumise,15943,"  44,40","  18,81",non,08701,44.4,18.81
3,DJEBBARI-BONNET,Jean-Baptiste,M.,REM,La République en marche,24209,"  54,59","  24,84",oui,08702,54.59,24.84
5,ALLARD,Pierre,M.,COM,Parti communiste français,20139,"  45,41","  20,66",non,08702,45.41,20.66
5,MAGNE,Marie-Ange,Mme,REM,La République en marche,21369,"  62,78","  25,73",oui,08703,62.78,25.73
9,GUERIN,Guillaume,M.,LR,Les Républicains,12668,"  37,22","  15,25",non,08703,37.22,15.25
11,HAMELIN,Alisson,Mme,REM,La République en marche,14423,"  46,88","  18,71",non,08801,46.88,18.71
13,VIRY,Stéphane,M.,LR,Les Républicains,16340,"  53,12","  21,20",oui,08801,53.12,21.2
2,CHERPION,Gérard,M.,LR,Les Républicains,15501,"  55,41","  21,16",oui,08802,55.41,21.16
9,URBES,Christine,Mme,REM,La République en marche,12474,"  44,59","  17,03",non,08802,44.59,17.03
4,THIRARD,Claude,M.,REM,La République en marche,10707,"  39,29","  16,31",non,08803,39.29,16.31
8,NAEGELEN,Christophe,M.,DVD,Divers droite,16547,"  60,71","  25,21",oui,08803,60.71,25.21
4,GAULTIER,Jean-Jacques,M.,LR,Les Républicains,14836,"  53,47","  22,29",oui,08804,53.47,22.29
5,FRANQUEVILLE,Christian,M.,SOC,Parti socialiste,12909,"  46,53","  19,40",non,08804,46.53,19.4
2,LARRIVÉ,Guillaume,M.,LR,Les Républicains,18243,"  52,60","  23,72",oui,08901,52.6,23.72
4,DA SILVA MOREIRA,Paulo,M.,REM,La République en marche,16442,"  47,40","  21,38",non,08901,47.4,21.38
4,VILLIERS,André,M.,UDI,Union des Démocrates et Indépendants,15911,"  54,09","  21,02",oui,08902,54.09,21.02
15,CAULLET,Jean-Yves,M.,REM,La République en marche,13505,"  45,91","  17,84",non,08902,45.91,17.84
7,ODOUL,Julien,M.,FN,Front National,16020,"  44,40","  17,97",non,08903,44.4,17.97
12,CROUZET,Michèle,Mme,REM,La République en marche,20058,"  55,60","  22,50",oui,08903,55.6,22.5
4,GRUDLER,Christophe,M.,MDM,Modem,9131,"  49,25","  19,09",non,09001,49.25,19.09
6,BOUCARD,Ian,M.,LR,Les Républicains,9410,"  50,75","  19,67",oui,09001,50.75,19.67
4,KERN,Bruno,M.,REM,La République en marche,8415,"  46,16","  17,72",non,09002,46.16,17.72
10,ZUMKELLER,Michel,M.,UDI,Union des Démocrates et Indépendants,9815,"  53,84","  20,67",oui,09002,53.84,20.67
16,VALLS,Manuel,M.,DVG,Divers gauche,11757,"  50,30","  16,51",oui,09101,50.3,16.51
22,AMRANI,Farida,Mme,FI,La France insoumise,11618,"  49,70","  16,32",non,09101,49.7,16.32
6,MARLIN,Franck,M.,LR,Les Républicains,21572,"  59,42","  23,77",oui,09102,59.42,23.77
11,RACT-MADOUX,Daphné,Mme,MDM,Modem,14731,"  40,58","  16,23",non,09102,40.58,16.23
9,ARAUJO,Virginie,Mme,FI,La France insoumise,16089,"  42,59","  16,79",non,09103,42.59,16.79
12,ROMEIRO DIAS,Laëtitia,Mme,REM,La République en marche,21684,"  57,41","  22,63",oui,09103,57.41,22.63
2,RIXAIN,Marie-Pierre,Mme,REM,La République en marche,21725,"  57,75","  22,52",oui,09104,57.75,22.52
7,EVREN,Agnès,Mme,LR,Les Républicains,15895,"  42,25","  16,47",non,09104,42.25,16.47
4,VILLANI,Cédric,M.,REM,La République en marche,21436,"  69,36","  31,34",oui,09105,69.36,31.34
15,DARCOS,Laure,Mme,LR,Les Républicains,9469,"  30,64","  13,84",non,09105,30.64,13.84
6,COUASSE,Françoise,Mme,UDI,Union des Démocrates et Indépendants,11429,"  38,66","  13,95",non,09106,38.66,13.95
13,DE MONTCHALIN,Amélie,Mme,REM,La République en marche,18132,"  61,34","  22,13",oui,09106,61.34,22.13
2,KERNREUTER,Muriel,Mme,REM,La République en marche,12156,"  46,96","  16,50",non,09107,46.96,16.5
3,REDA,Robin,M.,LR,Les Républicains,13731,"  53,04","  18,64",oui,09107,53.04,18.64
1,DUPONT-AIGNAN,Nicolas,M.,DLF,Debout la France,17344,"  52,05","  22,68",oui,09108,52.05,22.68
4,PAVAMANI,Antoine,M.,REM,La République en marche,15980,"  47,95","  20,90",non,09108,47.95,20.9
7,GUÉVENOUX,Marie,Mme,REM,La République en marche,15513,"  57,96","  19,57",oui,09109,57.96,19.57
12,CARANTOIS,Véronique,Mme,LR,Les Républicains,11254,"  42,04","  14,19",non,09109,42.04,14.19
7,RAPHAN,Pierre-Alain,M.,REM,La République en marche,11138,"  53,42","  18,29",oui,09110,53.42,18.29
9,GIRARD,Charlotte,Mme,FI,La France insoumise,9713,"  46,58","  15,95",non,09110,46.58,15.95
9,FAUCILLON,Elsa,Mme,COM,Parti communiste français,10955,"  55,18","  17,53",oui,09201,55.18,17.53
18,KHALFI,Isia,Mme,REM,La République en marche,8897,"  44,82","  14,24",non,09201,44.82,14.24
4,TAQUET,Adrien,M.,REM,La République en marche,18810,"  63,43","  27,66",oui,09202,63.43,27.66
6,AESCHLIMANN,Marie-Do,Mme,LR,Les Républicains,10844,"  36,57","  15,95",non,09202,36.57,15.95
5,SPIRI,Jean,M.,LR,Les Républicains,14772,"  41,34","  18,22",non,09203,41.34,18.22
13,HENNION,Christine,Mme,REM,La République en marche,20962,"  58,66","  25,86",oui,09203,58.66,25.86
7,FLORENNES,Isabelle,Mme,REM,La République en marche,17616,"  67,27","  23,13",oui,09204,67.27,23.13
9,BEDIN,Camille,Mme,LR,Les Républicains,8571,"  32,73","  11,25",non,09204,32.73,11.25
5,DE COURSON,Arnaud,M.,LR,Les Républicains,10637,"  37,49","  15,12",non,09205,37.49,15.12
18,CALVEZ,Céline,Mme,REM,La République en marche,17736,"  62,51","  25,20",oui,09205,62.51,25.2
8,ZAMECZKOWSKI,Laurent,M.,REM,La République en marche,15890,"  46,19","  21,38",non,09206,46.19,21.38
16,LE GRIP,Constance,Mme,LR,Les Républicains,18512,"  53,81","  24,91",oui,09206,53.81,24.91
12,MARILOSSIAN,Jacques,M.,REM,La République en marche,23492,"  57,81","  27,10",oui,09207,57.81,27.1
13,BERDOATI,Eric,M.,LR,Les Républicains,17144,"  42,19","  19,78",non,09207,42.19,19.78
8,MAIRE,Jacques,M.,REM,La République en marche,19126,"  61,03","  27,82",oui,09208,61.03,27.82
12,BOYER,Gilles,M.,LR,Les Républicains,12215,"  38,97","  17,77",non,09208,38.97,17.77
8,GODIN,Marie-Laure,Mme,DVD,Divers droite,11379,"  43,47","  17,51",non,09209,43.47,17.51
9,SOLÈRE,Thierry,M.,LR,Les Républicains,14800,"  56,53","  22,77",oui,09209,56.53,22.77
6,ATTAL,Gabriel,M.,REM,La République en marche,20818,"  60,94","  26,36",oui,09210,60.94,26.36
8,COSTE,Jeremy,M.,UDI,Union des Démocrates et Indépendants,13342,"  39,06","  16,89",non,09210,39.06,16.89
3,ROSSI,Laurianne,Mme,REM,La République en marche,16287,"  52,33","  23,51",oui,09211,52.33,23.51
9,BOUDJENAH,Yasmine,Mme,FI,La France insoumise,14834,"  47,67","  21,41",non,09211,47.67,21.41
9,BOURLANGES,Jean-Louis,M.,MDM,Modem,23705,"  57,92","  25,53",oui,09212,57.92,25.53
17,PEMEZEC,Philippe,M.,LR,Les Républicains,17221,"  42,08","  18,55",non,09212,42.08,18.55
7,DUMAS,Frédérique,Mme,REM,La République en marche,25017,"  61,36","  28,07",oui,09213,61.36,28.07
10,SIFFREDI,Georges,M.,LR,Les Républicains,15757,"  38,64","  17,68",non,09213,38.64,17.68
3,COQUEREL,Éric,M.,FI,La France insoumise,9591,"  51,73","  15,52",oui,09301,51.73,15.52
10,MÉNARD,Sébastien,M.,REM,La République en marche,8951,"  48,27","  14,48",non,09301,48.27,14.48
9,PEU,Stéphane,M.,FI,La France insoumise,8501,"  57,89","  15,70",oui,09302,57.89,15.7
13,AVRIL,Véronique,Mme,REM,La République en marche,6183,"  42,11","  11,42",non,09302,42.11,11.42
7,DELAUNAY,Dominique,Mme,FI,La France insoumise,10971,"  42,91","  15,12",non,09303,42.91,15.12
13,ANATO,Patrice,M.,REM,La République en marche,14598,"  57,09","  20,12",oui,09303,57.09,20.12
2,THEVENOT,Prisca,Mme,REM,La République en marche,6723,"  40,38","  11,03",non,09304,40.38,11.03
8,BUFFET,Marie-George,Mme,COM,Parti communiste français,9926,"  59,62","  16,28",oui,09304,59.62,16.28
3,MAALEM-CHIBANE,Malika,Mme,REM,La République en marche,6537,"  33,90","  10,24",non,09305,33.9,10.24
9,LAGARDE,Jean-Christophe,M.,UDI,Union des Démocrates et Indépendants,12746,"  66,10","  19,96",oui,09305,66.1,19.96
13,AÏDARA,Alexandre,M.,REM,La République en marche,7522,"  44,99","  14,30",non,09306,44.99,14.3
14,LACHAUD,Bastien,M.,FI,La France insoumise,9196,"  55,01","  17,49",oui,09306,55.01,17.49
6,MENHOUDJ,Halima,Mme,REM,La République en marche,11812,"  42,10","  15,53",non,09307,42.1,15.53
9,CORBIÈRE,Alexis,M.,FI,La France insoumise,16246,"  57,90","  21,36",oui,09307,57.9,21.36
7,CHARRIÈRE,Sylvie,Mme,REM,La République en marche,11635,"  56,46","  19,35",oui,09308,56.46,19.35
8,CALMÉJANE,Patrice,M.,LR,Les Républicains,8974,"  43,54","  14,92",non,09308,43.54,14.92
5,RUBIN,Sabine,Mme,FI,La France insoumise,12533,"  52,26","  17,86",oui,09309,52.26,17.86
14,DROMARD,Jeanne,Mme,REM,La République en marche,11447,"  47,74","  16,31",non,09309,47.74,16.31
7,RAMADIER,Alain,M.,LR,Les Républicains,10470,"  52,92","  15,24",oui,09310,52.92,15.24
10,OUADAH,Billel,M.,REM,La République en marche,9313,"  47,08","  13,56",non,09310,47.08,13.56
6,AUTAIN,Clémentine,Mme,FI,La France insoumise,10962,"  59,52","  17,49",oui,09311,59.52,17.49
8,WANLIN,Elsa,Mme,REM,La République en marche,7456,"  40,48","  11,90",non,09311,40.48,11.9
6,TORO,Ludovic,M.,UDI,Union des Démocrates et Indépendants,9042,"  47,00","  13,95",non,09312,47.0,13.95
8,TESTE,Stéphane,M.,REM,La République en marche,10196,"  53,00","  15,74",oui,09312,53.0,15.74
3,DESCROZAILLE,Frédéric,M.,REM,La République en marche,17114,"  52,47","  20,21",oui,09401,52.47,20.21
11,KASPI,André,M.,LR,Les Républicains,15505,"  47,53","  18,31",non,09401,47.53,18.31
2,COCQ,François,M.,FI,La France insoumise,10087,"  47,42","  15,92",non,09402,47.42,15.92
7,MBAYE,Jean François,M.,REM,La République en marche,11184,"  52,58","  17,65",oui,09402,52.58,17.65
1,SAINT-MARTIN,Laurent,M.,REM,La République en marche,12452,"  51,64","  17,25",oui,09403,51.64,17.25
5,GONZALES,Didier,M.,LR,Les Républicains,11660,"  48,36","  16,16",non,09403,48.36,16.16
2,CIUNTU,Marie-Carole,Mme,LR,Les Républicains,12687,"  46,45","  17,44",non,09404,46.45,17.44
6,PETIT,Maud,Mme,MDM,Modem,14625,"  53,55","  20,11",oui,09404,53.55,20.11
2,CARREZ,Gilles,M.,LR,Les Républicains,17145,"  50,49","  19,17",oui,09405,50.49,19.17
11,RET,Nadine,Mme,REM,La République en marche,16815,"  49,51","  18,80",non,09405,49.51,18.8
3,LECOQ,Gildas,M.,UDI,Union des Démocrates et Indépendants,13030,"  40,78","  16,03",non,09406,40.78,16.03
5,GOUFFIER-CHA,Guillaume,M.,REM,La République en marche,18923,"  59,22","  23,28",oui,09406,59.22,23.28
2,BRIDEY,Jean-Jacques,M.,REM,La République en marche,12141,"  52,70","  18,52",oui,09407,52.7,18.52
9,JEANBRUN,Vincent,M.,LR,Les Républicains,10895,"  47,30","  16,62",non,09407,47.3,16.62
5,DOUIEB-NAHON,Jennifer,Mme,REM,La République en marche,15001,"  42,01","  19,55",non,09408,42.01,19.55
9,HERBILLON,Michel,M.,LR,Les Républicains,20706,"  57,99","  26,98",oui,09408,57.99,26.98
12,MARSEAU,Gaëlle,Mme,REM,La République en marche,7747,"  41,26","  14,44",non,09409,41.26,14.44
15,CARVOUNAS,Luc,M.,SOC,Parti socialiste,11029,"  58,74","  20,55",oui,09409,58.74,20.55
3,BOULKROUN,Sheerazed,Mme,REM,La République en marche,11479,"  47,78","  17,81",non,09410,47.78,17.81
9,PANOT,Mathilde,Mme,FI,La France insoumise,12547,"  52,22","  19,47",oui,09410,52.22,19.47
1,ARROUCHE,Djamel,M.,FI,La France insoumise,10824,"  46,39","  17,33",non,09411,46.39,17.33
13,GAILLOT,Albane,Mme,REM,La République en marche,12511,"  53,61","  20,03",oui,09411,53.61,20.03
2,MULLER-QUOY,Isabelle,Mme,REM,La République en marche,15400,"  54,23","  18,88",oui,09501,54.23,18.88
8,SAVIGNAT,Antoine,M.,LR,Les Républicains,12996,"  45,77","  15,94",non,09501,45.77,15.94
4,VUILLETET,Guillaume,M.,REM,La République en marche,14539,"  50,96","  19,00",oui,09502,50.96,19.0
8,PONIATOWSKI,Axel,M.,LR,Les Républicains,13992,"  49,04","  18,28",non,09502,49.04,18.28
4,RILHAC,Cecile,Mme,REM,La République en marche,18464,"  58,33","  20,16",oui,09503,58.33,20.16
9,LANASPRE,Nicole,Mme,LR,Les Républicains,13193,"  41,67","  14,41",non,09503,41.67,14.41
11,MOUTCHOU,Naïma,Mme,REM,La République en marche,16081,"  59,37","  21,14",oui,09504,59.37,21.14
12,BODIN,Claude,M.,LR,Les Républicains,11007,"  40,63","  14,47",non,09504,40.63,14.47
6,LAZAAR,Fiona,Mme,REM,La République en marche,12523,"  59,72","  18,29",oui,09505,59.72,18.29
13,DOUCET,Philippe,M.,SOC,Parti socialiste,8447,"  40,28","  12,33",non,09505,40.28,12.33
1,ELIMAS,Nathalie,Mme,MDM,Modem,15177,"  57,11","  19,86",oui,09506,57.11,19.86
15,STREHAIANO,Luc,M.,LR,Les Républicains,11396,"  42,89","  14,91",non,09506,42.89,14.91
4,CHARTIER,Jérôme,M.,LR,Les Républicains,10958,"  46,12","  15,75",non,09507,46.12,15.75
5,DA SILVA,Dominique,M.,REM,La République en marche,12801,"  53,88","  18,40",oui,09507,53.88,18.4
1,PUPPONI,François,M.,SOC,Parti socialiste,10252,"  65,80","  18,79",oui,09508,65.8,18.79
12,DEBAH,Samy,M.,DIV,Divers,5328,"  34,20","   9,77",non,09508,34.2,9.77
12,ARCIERO,Anthony,M.,LR,Les Républicains,9158,"  48,33","  13,09",non,09509,48.33,13.09
17,PARK,Zivka,Mme,REM,La République en marche,9791,"  51,67","  13,99",oui,09509,51.67,13.99
4,NOIN LEDANOIS,Katia,Mme,FI,La France insoumise,9221,"  40,99","  13,86",non,09510,40.99,13.86
13,TACHE,Aurelien,M.,REM,La République en marche,13275,"  59,01","  19,95",oui,09510,59.01,19.95
7,RAUZDUEL,Rosan,M.,DVG,Divers gauche,9078,"  38,26","  11,91",non,97101,38.26,11.91
13,SERVA,Olivier,M.,REM,La République en marche,14648,"  61,74","  19,21",oui,97101,61.74,19.21
1,PERRAN,Diana,Mme,REM,La République en marche,7998,"  35,74","   9,20",non,97102,35.74,9.2
14,BENIN,Justine,Mme,DVG,Divers gauche,14379,"  64,26","  16,53",oui,97102,64.26,16.53
8,LUCE,Nestor,M.,DVG,Divers gauche,6764,"  34,85","   8,08",non,97103,34.85,8.08
12,MATHIASIN,Max,M.,DVG,Divers gauche,12645,"  65,15","  15,11",oui,97103,65.15,15.11
7,VAINQUEUR-CHRISTOPHE,Hélène,Mme,SOC,Parti socialiste,13403,"  61,61","  19,36",oui,97104,61.61,19.36
8,ARBAU,Aramis,M.,DVD,Divers droite,8350,"  38,39","  12,06",non,97104,38.39,12.06
6,MANIN,Josette,Mme,DVG,Divers gauche,11986,"  54,89","  15,09",oui,97201,54.89,15.09
7,EDMOND-MARIETTE,Philippe,M.,DIV,Divers,9851,"  45,11","  12,40",non,97201,45.11,12.4
5,PAMPHILE,Justin,M.,DVG,Divers gauche,11185,"  44,22","  13,70",non,97202,44.22,13.7
7,AZEROT,Bruno Nestor,M.,DVG,Divers gauche,14110,"  55,78","  17,28",oui,97202,55.78,17.28
2,CAROLE,Françis,M.,REG,Régionaliste,5326,"  26,06","   8,14",non,97203,26.06,8.14
5,LETCHIMY,Serge,M.,DVG,Divers gauche,15114,"  73,94","  23,11",oui,97203,73.94,23.11
9,SAITHSOOTHANE,Sylvia,Mme,LR,Les Républicains,6954,"  31,98","   8,30",non,97204,31.98,8.3
11,NILOR,Jean-Philippe,M.,REG,Régionaliste,14794,"  68,02","  17,67",oui,97204,68.02,17.67
4,SERVILLE,Gabriel,M.,DVG,Divers gauche,7546,"  51,33","  14,06",oui,97301,51.33,14.06
10,PREVOT-MADERE,Joëlle,Mme,REM,La République en marche,7156,"  48,67","  13,34",non,97301,48.67,13.34
7,RIMANE,Davy,M.,REG,Régionaliste,6614,"  49,79","  16,78",non,97302,49.79,16.78
8,ADAM,Lénaïck,M.,REM,La République en marche,6670,"  50,21","  16,92",oui,97302,50.21,16.92
8,BAREIGTS,Ericka,Mme,SOC,Parti socialiste,18950,"  65,86","  23,54",oui,97401,65.86,23.54
16,MOREL,Jean-Jacques,M.,LR,Les Républicains,9824,"  34,14","  12,20",non,97401,34.14,12.2
4,BELLO,Huguette,Mme,DVG,Divers gauche,24559,"  73,59","  26,49",oui,97402,73.59,26.49
9,MELCHIOR,Cyrille,M.,LR,Les Républicains,8815,"  26,41","   9,51",non,97402,26.41,9.51
4,BASSIRE,Nathalie,Mme,LR,Les Républicains,19652,"  56,44","  21,19",oui,97403,56.44,21.19
9,HOARAU,Jacquet,M.,DVD,Divers droite,15167,"  43,56","  16,35",non,97403,43.56,16.35
7,GOBALOU,Virginie,Mme,DVG,Divers gauche,19738,"  45,61","  18,80",non,97404,45.61,18.8
8,LORION,David,M.,LR,Les Républicains,23540,"  54,39","  22,43",oui,97404,54.39,22.43
4,RATENON,Jean Hugues,M.,DVG,Divers gauche,14056,"  52,88","  16,90",oui,97405,52.88,16.9
9,GONTHIER,Daniel,M.,LR,Les Républicains,12527,"  47,12","  15,06",non,97405,47.12,15.06
11,RAMASSAMY,Nadia,Mme,LR,Les Républicains,12415,"  52,61","  16,37",oui,97406,52.61,16.37
16,ORPHE,Monique,Mme,REM,La République en marche,11181,"  47,39","  14,74",non,97406,47.39,14.74
7,ROBERT,Thierry,M.,MDM,Modem,22305,"  60,78","  20,21",oui,97407,60.78,20.21
8,MAROUVIN VIRAMALE,Fabrice,M.,DVD,Divers droite,14390,"  39,22","  13,04",non,97407,39.22,13.04
1,LENORMAND,Stéphane,M.,DIV,Divers,1750,"  48,13","  35,18",non,97501,48.13,35.18
4,GIRARDIN,Annick,Mme,RDG,Parti radical de gauche,1886,"  51,87","  37,92",oui,97501,51.87,37.92
8,CHAKRINA,Elad,M.,LR,Les Républicains,7938,"  49,83","  20,91",non,97601,49.83,20.91
9,ALI,Ramlati,Mme,SOC,Parti socialiste,7992,"  50,17","  21,06",oui,97601,50.17,21.06
1,BOINAHERY,Ibrahim,M.,MDM,Modem,7066,"  35,39","  15,76",non,97602,35.39,15.76
3,KAMARDINE,Mansour,M.,LR,Les Républicains,12901,"  64,61","  28,77",oui,97602,64.61,28.77
3,JAVOIS,Claire,Mme,LR,Les Républicains,3462,"  54,73","  13,62",oui,97701,54.73,13.62
6,BOUCHAUT-CHOISY,Ines,Mme,REM,La République en marche,2864,"  45,27","  11,27",non,97701,45.27,11.27
1,GREIG,Moana,M.,DVD,Divers droite,10147,"  31,64","  13,98",non,98701,31.64,13.98
3,SAGE,Maina,Mme,UDI,Union des Démocrates et Indépendants,21928,"  68,36","  30,21",oui,98701,68.36,30.21
1,IRITI,Teura,Mme,DVD,Divers droite,10204,"  35,82","  15,30",non,98702,35.82,15.3
3,SANQUER,Nicole,Mme,DVD,Divers droite,18282,"  64,18","  27,41",oui,98702,64.18,27.41
1,HOWELL,Patrick,M.,DVD,Divers droite,15020,"  47,50","  23,31",non,98703,47.5,23.31
5,BROTHERSON,"Moetai, Charles",M.,REG,Régionaliste,16603,"  52,50","  25,77",oui,98703,52.5,25.77
2,BACKES,Sonia,Mme,DVD,Divers droite,12256,"  40,85","  14,39",non,98801,40.85,14.39
3,DUNOYER,Philippe,M.,DVD,Divers droite,17744,"  59,15","  20,84",oui,98801,59.15,20.84
3,GOMES,Philippe,M.,UDI,Union des Démocrates et Indépendants,28557,"  54,95","  27,29",oui,98802,54.95,27.29
5,MAPOU,Louis,M.,REG,Régionaliste,23413,"  45,05","  22,38",non,98802,45.05,22.38
1,LESCURE,Roland,M.,REM,La République en marche,19650,"  79,73","   9,82",oui,09901,79.73,9.82
5,LEFEBVRE,Frédéric,M.,LR,Les Républicains,4995,"  20,27","   2,50",non,09901,20.27,2.5
12,CORONADO,Sergio,M.,ECO,Ecologiste,3525,"  39,08","   4,70",non,09902,39.08,4.7
14,FORTEZA,Paula,Mme,REM,La République en marche,5494,"  60,92","   7,32",oui,09902,60.92,7.32
2,LEMAIRE,Axelle,Mme,SOC,Parti socialiste,6163,"  29,89","   5,11",non,09903,29.89,5.11
5,HOLROYD,Alexandre,M.,REM,La République en marche,14453,"  70,11","  11,98",oui,09903,70.11,11.98
8,ANGLADE,Pieyre-Alexandre,M.,REM,La République en marche,18138,"  73,73","  14,78",oui,09904,73.73,14.78
9,RAUSZER,Sophie,Mme,FI,La France insoumise,6464,"  26,27","   5,27",non,09904,26.27,5.27
1,RALLE-ANDREOLI,François,M.,FI,La France insoumise,3995,"  33,79","   4,38",non,09905,33.79,4.38
10,CAZEBONNE,Samantha,Mme,REM,La République en marche,7828,"  66,21","   8,57",oui,09905,66.21,8.57
6,SCHMID,Claudine,Mme,LR,Les Républicains,5838,"  25,06","   4,58",non,09906,25.06,4.58
11,SON-FORGET,Joachim,M.,REM,La République en marche,17460,"  74,94","  13,70",oui,09906,74.94,13.7
8,LE BORGN',Pierre-Yves,M.,SOC,Parti socialiste,8310,"  37,06","   7,84",non,09907,37.06,7.84
9,PETIT,Frédéric,M.,MDM,Modem,14115,"  62,94","  13,32",oui,09907,62.94,13.32
12,HABIB,Meyer,M.,UDI,Union des Démocrates et Indépendants,7998,"  57,86","   6,59",oui,09908,57.86,6.59
13,DRORY,Florence,Mme,REM,La République en marche,5825,"  42,14","   4,80",non,09908,42.14,4.8
17,EL GUERRAB,M'Jid,M.,DIV,Divers,6642,"  59,66","   6,16",oui,09909,59.66,6.16
25,AÏCHI,Leila,Mme,DVD,Divers droite,4491,"  40,34","   4,17",non,09909,40.34,4.17
6,LAKRAFI,Amal Amélia,Mme,REM,La République en marche,12397,"  71,25","  12,40",oui,09910,71.25,12.4
9,MARSAUD,Alain,M.,LR,Les Républicains,5002,"  28,75","   5,00",non,09910,28.75,5.0
9,MARIANI,Thierry,M.,LR,Les Républicains,5676,"  28,28","   6,12",non,09911,28.28,6.12
14,GENETET,Anne,Mme,REM,La République en marche,14397,"  71,72","  15,52",oui,09911,71.72,15.52
